user_id,diet_type,product_name,PROD_CAT,predicted_risk,safety_score,health_score,recommendation_score
User_61,Vegetarian,Product_2523,Nuts,undecided,0.6,0.804425361522131,0.6817701446088524
User_61,Vegetarian,Product_1799,Vegetables,serious,0.3,0.8828001352809022,0.5331200541123609
User_61,Vegetarian,Product_2594,Vegetables,serious,0.3,0.8238702950893142,0.5095481180357258
User_62,Keto,Product_2504,Grains,serious,0.3,0.7941835953537626,0.49767343814150505
User_62,Keto,Product_1479,Nuts,serious,0.3,0.6120543163317809,0.42482172653271233
User_62,Keto,Product_1257,Dairy,undecided,0.6,0.7771895355513917,0.6708758142205566
User_62,Keto,Product_2779,Processed,not_serious,0.9,0.586029944591374,0.7744119778365497
User_62,Keto,Product_1838,Nuts,not_serious,0.9,0.6000396551808129,0.7800158620723252
User_63,Vegetarian,Product_2873,Meat,serious,0.3,0.9746012802636927,0.569840512105477
User_63,Vegetarian,Product_1433,Meat,serious,0.3,0.8413304918471454,0.5165321967388581
User_63,Vegetarian,Product_2311,Meat,undecided,0.6,0.8894858657239667,0.7157943462895867
User_63,Vegetarian,Product_2702,Nuts,undecided,0.6,0.6561864366366179,0.6224745746546472
User_63,Vegetarian,Product_2557,Processed,not_serious,0.9,0.655442383554482,0.8021769534217928
User_64,Regular,Product_724,Vegetables,not_serious,0.9,0.8451022097675177,0.8780408839070071
User_64,Regular,Product_60,Dairy,undecided,0.6,0.7105392735974982,0.6442157094389993
User_64,Regular,Product_2029,Nuts,serious,0.3,0.8890814878042139,0.5356325951216856
User_64,Regular,Product_975,Fruits,undecided,0.6,0.7336167270539657,0.6534466908215864
User_64,Regular,Product_1824,Seafood,undecided,0.6,0.5107768226801256,0.5643107290720503
User_65,Vegan,Product_574,Processed,undecided,0.6,0.7348415636016529,0.6539366254406611
User_65,Vegan,Product_1589,Nuts,undecided,0.6,0.9511354153185658,0.7404541661274263
User_65,Vegan,Product_2501,Processed,not_serious,0.9,0.9815289010066612,0.9326115604026646
User_65,Vegan,Product_1212,Fruits,serious,0.3,0.5394463133951155,0.3957785253580462
User_65,Vegan,Product_920,Seafood,serious,0.3,0.6050142151444406,0.4220056860577763
User_66,Vegetarian,Product_1292,Meat,undecided,0.6,0.5728780145957082,0.5891512058382833
User_66,Vegetarian,Product_2377,Nuts,undecided,0.6,0.9861345745004424,0.754453829800177
User_66,Vegetarian,Product_1981,Meat,undecided,0.6,0.5554394668382505,0.5821757867353002
User_66,Vegetarian,Product_816,Vegetables,not_serious,0.9,0.9581122683455716,0.9232449073382287
User_66,Vegetarian,Product_1205,Grains,undecided,0.6,0.5512567910920975,0.580502716436839
User_67,Keto,Product_1709,Grains,undecided,0.6,0.7140376488667755,0.6456150595467102
User_67,Keto,Product_504,Processed,serious,0.3,0.6901116872700152,0.45604467490800604
User_67,Keto,Product_1001,Processed,undecided,0.6,0.7903578374302668,0.6761431349721068
User_67,Keto,Product_2814,Meat,serious,0.3,0.9960355775444167,0.5784142310177667
User_67,Keto,Product_236,Grains,undecided,0.6,0.9766581995194183,0.7506632798077674
User_68,Vegetarian,Product_2758,Fruits,undecided,0.6,0.5487888364147129,0.5795155345658851
User_68,Vegetarian,Product_2275,Seafood,undecided,0.6,0.8649678279053916,0.7059871311621566
User_68,Vegetarian,Product_1696,Vegetables,undecided,0.6,0.501077167208072,0.5604308668832289
User_68,Vegetarian,Product_1962,Fruits,not_serious,0.9,0.517757856575976,0.7471031426303905
User_68,Vegetarian,Product_2982,Vegetables,serious,0.3,0.9918647341445685,0.5767458936578274
User_69,Vegetarian,Product_1483,Vegetables,serious,0.3,0.6589280488287865,0.4435712195315146
User_69,Vegetarian,Product_1895,Processed,serious,0.3,0.5636305942137472,0.4054522376854989
User_69,Vegetarian,Product_2516,Processed,undecided,0.6,0.5352548663310475,0.574101946532419
User_69,Vegetarian,Product_824,Nuts,serious,0.3,0.6877318792347549,0.45509275169390195
User_69,Vegetarian,Product_2971,Fruits,undecided,0.6,0.9836336163463621,0.7534534465385448
User_70,Regular,Product_1730,Grains,serious,0.3,0.9882813996211359,0.5753125598484543
User_70,Regular,Product_1510,Processed,serious,0.3,0.768553409229688,0.4874213636918752
User_70,Regular,Product_683,Meat,not_serious,0.9,0.7418858508851727,0.8367543403540691
User_70,Regular,Product_1304,Fruits,undecided,0.6,0.5573641113746116,0.5829456445498447
User_70,Regular,Product_2543,Meat,undecided,0.6,0.6774139585369722,0.6309655834147889
User_71,Keto,Product_336,Seafood,serious,0.3,0.5223771784300462,0.38895087137201845
User_71,Keto,Product_2525,Nuts,undecided,0.6,0.9407598382615472,0.7363039353046189
User_71,Keto,Product_1604,Meat,not_serious,0.9,0.5876198508972019,0.7750479403588808
User_71,Keto,Product_1825,Seafood,not_serious,0.9,0.8250777827901676,0.8700311131160672
User_71,Keto,Product_965,Vegetables,serious,0.3,0.7527439389046828,0.48109757556187316
User_72,Vegetarian,Product_2330,Meat,not_serious,0.9,0.7371515197513477,0.8348606079005392
User_72,Vegetarian,Product_304,Fruits,not_serious,0.9,0.5382168236053277,0.7552867294421312
User_72,Vegetarian,Product_1981,Meat,undecided,0.6,0.5554394668382505,0.5821757867353002
User_72,Vegetarian,Product_2706,Seafood,not_serious,0.9,0.9385130560175696,0.9154052224070279
User_72,Vegetarian,Product_2814,Meat,serious,0.3,0.9960355775444167,0.5784142310177667
User_73,Vegan,Product_2336,Processed,undecided,0.6,0.673560593402899,0.6294242373611596
User_73,Vegan,Product_1437,Seafood,undecided,0.6,0.6362126946978606,0.6144850778791442
User_73,Vegan,Product_2973,Processed,not_serious,0.9,0.6665232771097147,0.8066093108438859
User_73,Vegan,Product_807,Vegetables,not_serious,0.9,0.9452533143089474,0.918101325723579
User_73,Vegan,Product_282,Grains,serious,0.3,0.9798902790493045,0.5719561116197218
User_74,Keto,Product_74,Seafood,undecided,0.6,0.5060018619219421,0.5624007447687769
User_74,Keto,Product_1576,Processed,undecided,0.6,0.9930471623470739,0.7572188649388296
User_74,Keto,Product_1141,Vegetables,undecided,0.6,0.8681313109372613,0.7072525243749045
User_74,Keto,Product_1483,Vegetables,serious,0.3,0.6589280488287865,0.4435712195315146
User_74,Keto,Product_1881,Fruits,undecided,0.6,0.961129056523627,0.7444516226094509
User_75,Regular,Product_1994,Seafood,not_serious,0.9,0.5632606840817164,0.7653042736326866
User_75,Regular,Product_780,Vegetables,serious,0.3,0.7339999324936278,0.47359997299745116
User_75,Regular,Product_918,Meat,serious,0.3,0.5601240849165051,0.40404963396660204
User_75,Regular,Product_2237,Dairy,undecided,0.6,0.7598163134734328,0.6639265253893731
User_75,Regular,Product_2408,Processed,serious,0.3,0.5290509551172179,0.39162038204688715
User_76,Vegetarian,Product_302,Dairy,serious,0.3,0.8407616841033938,0.5163046736413575
User_76,Vegetarian,Product_2219,Dairy,serious,0.3,0.6465742413173183,0.43862969652692735
User_76,Vegetarian,Product_655,Seafood,undecided,0.6,0.9253105097604246,0.7301242039041699
User_76,Vegetarian,Product_2073,Fruits,not_serious,0.9,0.7892357702156538,0.8556943080862616
User_76,Vegetarian,Product_839,Seafood,undecided,0.6,0.8195138938295494,0.6878055575318198
User_77,Regular,Product_699,Dairy,not_serious,0.9,0.6090936058220318,0.7836374423288127
User_77,Regular,Product_1174,Vegetables,serious,0.3,0.709635669375717,0.4638542677502868
User_77,Regular,Product_454,Seafood,not_serious,0.9,0.9128714812022811,0.9051485924809125
User_77,Regular,Product_2860,Processed,undecided,0.6,0.6934702735130531,0.6373881094052212
User_77,Regular,Product_2608,Fruits,serious,0.3,0.8331142745460962,0.5132457098184384
User_78,Vegan,Product_1777,Dairy,serious,0.3,0.5636036016044861,0.40544144064179444
User_78,Vegan,Product_2477,Meat,not_serious,0.9,0.7603799610615452,0.8441519844246181
User_78,Vegan,Product_1062,Processed,serious,0.3,0.8171041901400615,0.5068416760560246
User_78,Vegan,Product_1593,Meat,undecided,0.6,0.5215758101746317,0.5686303240698527
User_78,Vegan,Product_5,Nuts,undecided,0.6,0.7438724400119392,0.6575489760047757
User_79,Vegan,Product_926,Seafood,not_serious,0.9,0.851626852021415,0.880650740808566
User_79,Vegan,Product_2934,Vegetables,undecided,0.6,0.5246389998544974,0.5698555999417989
User_79,Vegan,Product_190,Processed,undecided,0.6,0.7738734242077391,0.6695493696830956
User_79,Vegan,Product_769,Vegetables,undecided,0.6,0.9304256031057825,0.732170241242313
User_79,Vegan,Product_2527,Vegetables,not_serious,0.9,0.7589551828725409,0.8435820731490165
User_80,Vegan,Product_768,Meat,undecided,0.6,0.9430544479937605,0.7372217791975042
User_80,Vegan,Product_2862,Processed,serious,0.3,0.7786779334624843,0.49147117338499374
User_80,Vegan,Product_2351,Seafood,serious,0.3,0.6432322465583256,0.4372928986233302
User_80,Vegan,Product_1895,Processed,serious,0.3,0.5636305942137472,0.4054522376854989
User_80,Vegan,Product_256,Processed,serious,0.3,0.5254675267988871,0.39018701071955486
User_81,Regular,Product_2657,Nuts,not_serious,0.9,0.8829527432310327,0.8931810972924131
User_81,Regular,Product_2237,Dairy,undecided,0.6,0.7598163134734328,0.6639265253893731
User_81,Regular,Product_812,Vegetables,not_serious,0.9,0.8726710017067637,0.8890684006827055
User_81,Regular,Product_1945,Nuts,serious,0.3,0.7717926974814752,0.4887170789925901
User_81,Regular,Product_730,Dairy,undecided,0.6,0.5055426098178235,0.5622170439271295
User_82,Keto,Product_1873,Grains,undecided,0.6,0.7221651763414547,0.6488660705365819
User_82,Keto,Product_2454,Vegetables,not_serious,0.9,0.5958645748770817,0.7783458299508327
User_82,Keto,Product_2891,Processed,not_serious,0.9,0.8190603788115847,0.8676241515246339
User_82,Keto,Product_39,Dairy,undecided,0.6,0.521442218774917,0.5685768875099668
User_82,Keto,Product_2191,Vegetables,serious,0.3,0.7695522994602022,0.4878209197840809
User_83,Regular,Product_2387,Nuts,not_serious,0.9,0.5265193220845136,0.7506077288338054
User_83,Regular,Product_2547,Dairy,not_serious,0.9,0.7182052288618515,0.8272820915447406
User_83,Regular,Product_1401,Dairy,not_serious,0.9,0.6140615407354787,0.7856246162941916
User_83,Regular,Product_424,Nuts,undecided,0.6,0.6506673389066915,0.6202669355626766
User_83,Regular,Product_2244,Meat,not_serious,0.9,0.8299028490568854,0.8719611396227542
User_84,Keto,Product_126,Fruits,serious,0.3,0.9575139598877249,0.56300558395509
User_84,Keto,Product_725,Seafood,serious,0.3,0.5819831868443142,0.41279327473772565
User_84,Keto,Product_349,Processed,not_serious,0.9,0.5552244945928819,0.7620897978371528
User_84,Keto,Product_1760,Nuts,serious,0.3,0.9485685534667291,0.5594274213866917
User_84,Keto,Product_513,Grains,not_serious,0.9,0.71491244088759,0.8259649763550361
User_85,Vegan,Product_655,Seafood,undecided,0.6,0.9253105097604246,0.7301242039041699
User_85,Vegan,Product_834,Vegetables,serious,0.3,0.8118685898086071,0.5047474359234428
User_85,Vegan,Product_2314,Dairy,undecided,0.6,0.9588798404953336,0.7435519361981334
User_85,Vegan,Product_2547,Dairy,not_serious,0.9,0.7182052288618515,0.8272820915447406
User_85,Vegan,Product_279,Fruits,not_serious,0.9,0.9095246195667657,0.9038098478267063
User_86,Vegetarian,Product_2330,Meat,not_serious,0.9,0.7371515197513477,0.8348606079005392
User_86,Vegetarian,Product_636,Vegetables,undecided,0.6,0.6104799681314116,0.6041919872525646
User_86,Vegetarian,Product_2862,Processed,serious,0.3,0.7786779334624843,0.49147117338499374
User_86,Vegetarian,Product_770,Seafood,undecided,0.6,0.5839198724714836,0.5935679489885934
User_86,Vegetarian,Product_2764,Vegetables,serious,0.3,0.9322767812492482,0.5529107124996993
User_87,Vegan,Product_294,Fruits,undecided,0.6,0.8155454546336841,0.6862181818534736
User_87,Vegan,Product_424,Nuts,undecided,0.6,0.6506673389066915,0.6202669355626766
User_87,Vegan,Product_53,Meat,not_serious,0.9,0.585520565067103,0.7742082260268413
User_87,Vegan,Product_1766,Grains,serious,0.3,0.5745129771719547,0.40980519086878187
User_87,Vegan,Product_175,Grains,serious,0.3,0.8060840125199665,0.5024336050079866
User_88,Regular,Product_1510,Processed,serious,0.3,0.768553409229688,0.4874213636918752
User_88,Regular,Product_1235,Meat,not_serious,0.9,0.8664927198903032,0.8865970879561214
User_88,Regular,Product_1799,Vegetables,serious,0.3,0.8828001352809022,0.5331200541123609
User_88,Regular,Product_564,Meat,serious,0.3,0.8299563852720913,0.5119825541088365
User_88,Regular,Product_2383,Grains,not_serious,0.9,0.6680189684965789,0.8072075873986316
User_89,Vegetarian,Product_2377,Nuts,undecided,0.6,0.9861345745004424,0.754453829800177
User_89,Vegetarian,Product_2971,Fruits,undecided,0.6,0.9836336163463621,0.7534534465385448
User_89,Vegetarian,Product_2787,Seafood,undecided,0.6,0.6704157634900652,0.628166305396026
User_89,Vegetarian,Product_464,Meat,not_serious,0.9,0.9809962305242448,0.932398492209698
User_89,Vegetarian,Product_655,Seafood,undecided,0.6,0.9253105097604246,0.7301242039041699
User_90,Keto,Product_326,Dairy,serious,0.3,0.8563540853132319,0.5225416341252928
User_90,Keto,Product_2031,Vegetables,serious,0.3,0.5843627424095438,0.4137450969638175
User_90,Keto,Product_2703,Vegetables,serious,0.3,0.5376381305456592,0.3950552522182637
User_90,Keto,Product_699,Dairy,not_serious,0.9,0.6090936058220318,0.7836374423288127
User_90,Keto,Product_267,Nuts,serious,0.3,0.7564870544261781,0.48259482177047125
User_91,Regular,Product_2518,Grains,not_serious,0.9,0.7328327059699865,0.8331330823879947
User_91,Regular,Product_1310,Dairy,not_serious,0.9,0.6514784813201915,0.8005913925280767
User_91,Regular,Product_579,Fruits,not_serious,0.9,0.6844813341627156,0.8137925336650863
User_91,Regular,Product_2336,Processed,undecided,0.6,0.673560593402899,0.6294242373611596
User_91,Regular,Product_2749,Grains,not_serious,0.9,0.9130612971136269,0.9052245188454509
User_92,Regular,Product_138,Processed,undecided,0.6,0.6476893897055257,0.6190757558822102
User_92,Regular,Product_2657,Nuts,not_serious,0.9,0.8829527432310327,0.8931810972924131
User_92,Regular,Product_2111,Seafood,serious,0.3,0.7978485638293407,0.4991394255317363
User_92,Regular,Product_1945,Nuts,serious,0.3,0.7717926974814752,0.4887170789925901
User_92,Regular,Product_1799,Vegetables,serious,0.3,0.8828001352809022,0.5331200541123609
User_93,Keto,Product_2528,Nuts,undecided,0.6,0.8501782216938776,0.7000712886775511
User_93,Keto,Product_913,Fruits,serious,0.3,0.5429352126809563,0.39717408507238255
User_93,Keto,Product_53,Meat,not_serious,0.9,0.585520565067103,0.7742082260268413
User_93,Keto,Product_718,Nuts,not_serious,0.9,0.905090741724291,0.9020362966897164
User_93,Keto,Product_975,Fruits,undecided,0.6,0.7336167270539657,0.6534466908215864
User_94,Vegan,Product_2306,Fruits,not_serious,0.9,0.8756110968295386,0.8902444387318156
User_94,Vegan,Product_190,Processed,undecided,0.6,0.7738734242077391,0.6695493696830956
User_94,Vegan,Product_2238,Meat,undecided,0.6,0.8517556683420853,0.7007022673368342
User_94,Vegan,Product_636,Vegetables,undecided,0.6,0.6104799681314116,0.6041919872525646
User_94,Vegan,Product_2351,Seafood,serious,0.3,0.6432322465583256,0.4372928986233302
User_95,Regular,Product_2234,Vegetables,undecided,0.6,0.9979245919038745,0.7591698367615498
User_95,Regular,Product_605,Dairy,serious,0.3,0.89123695402931,0.536494781611724
User_95,Regular,Product_845,Seafood,undecided,0.6,0.5482148780682708,0.5792859512273083
User_95,Regular,Product_718,Nuts,not_serious,0.9,0.905090741724291,0.9020362966897164
User_95,Regular,Product_14,Nuts,serious,0.3,0.7084389063580809,0.46337556254323237
User_96,Keto,Product_1543,Seafood,serious,0.3,0.5019068893309767,0.3807627557323907
User_96,Keto,Product_231,Meat,undecided,0.6,0.6906131682219541,0.6362452672887816
User_96,Keto,Product_2969,Vegetables,undecided,0.6,0.6008622119141699,0.6003448847656679
User_96,Keto,Product_2971,Fruits,undecided,0.6,0.9836336163463621,0.7534534465385448
User_96,Keto,Product_2304,Vegetables,not_serious,0.9,0.7506258014752336,0.8402503205900935
User_97,Regular,Product_1689,Meat,serious,0.3,0.7667863662779759,0.4867145465111904
User_97,Regular,Product_2058,Fruits,not_serious,0.9,0.962385099853145,0.9249540399412581
User_97,Regular,Product_725,Seafood,serious,0.3,0.5819831868443142,0.41279327473772565
User_97,Regular,Product_866,Seafood,serious,0.3,0.5944779651749414,0.41779118606997656
User_97,Regular,Product_14,Nuts,serious,0.3,0.7084389063580809,0.46337556254323237
User_98,Keto,Product_2293,Nuts,serious,0.3,0.9173487590536065,0.5469395036214426
User_98,Keto,Product_2314,Dairy,undecided,0.6,0.9588798404953336,0.7435519361981334
User_98,Keto,Product_2029,Nuts,serious,0.3,0.8890814878042139,0.5356325951216856
User_98,Keto,Product_533,Vegetables,not_serious,0.9,0.9484040383074438,0.9193616153229776
User_98,Keto,Product_920,Seafood,serious,0.3,0.6050142151444406,0.4220056860577763
User_99,Vegetarian,Product_1756,Vegetables,undecided,0.6,0.6192210905008557,0.6076884362003423
User_99,Vegetarian,Product_2973,Processed,not_serious,0.9,0.6665232771097147,0.8066093108438859
User_99,Vegetarian,Product_712,Vegetables,undecided,0.6,0.7953456967116476,0.678138278684659
User_99,Vegetarian,Product_9,Fruits,serious,0.3,0.7333395788169099,0.47333583152676395
User_99,Vegetarian,Product_1529,Meat,undecided,0.6,0.7824544158510222,0.6729817663404088
